venue_code,title,start_date,end_date,summary,url,notes
wallace,Grayson Perry: Delusions of Grandeur,2025-03-28,2025-10-26,"Explore the largest contemporary exhibition ever held at the museum. Grayson Perry: Delusions of Grandeur presented over 40 new works by Sir Grayson Perry (1960). In the largest contemporary exhibition ever held at the museum, visitors encountered ceramics, tapestries, and works on paper, displayed alongside masterpieces from the collection that had helped shape Perry’s vision for this landmark show. Delusions of Grandeur interrogated the very nature of craft-making and our drive for perfectionism. Intricate handcrafted objects sat alongside works made with digital technology – comparing an object that might take thousands of hours to create with one made in a click. Through these contrasting approaches, Perry invited viewers to contemplate questions of authenticity and the artist’s role in the future. As part of this exploration, Delusions of Grandeur focused on ‘outsider art,’ featuring works by Aloïse Corbaz and Madge Gill. Sparked by the discovery that Madge Gill (1882–1961) had exhibited at the Wallace Collection in 1942, the life and work of these outsider artists unlocked Perry’s own response, drawing upon his childhood experiences.",https://www.wallacecollection.org/explore/past-exhibitions/grayson-perry-delusions-of-grandeur/,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past"" page. Also listed on the venue's ""past"" page."
wallace,Swords of Lucknow,2025-11-26,2026-03-22,"Nearly a metre long and richly decorated with enamel and gold, these five swords revealed the splendour of eighteenth and nineteenth century Lucknow, a flourishing centre of power, artistry and cultural exchange. They reflected the court of the Nawabs of Awadh, rulers of Iranian Shia heritage who presided over a diverse population and fostered a culture of luxury and ceremony. Swords such as these signified prestige, loyalty and masculine identity, serving as status symbols as well as weapons, and were also exchanged as diplomatic gifts. Acquired by Sir Richard Wallace and the 4th Marquess of Hertford in the later nineteenth century, these swords also told a story of European collecting at a time when military officers and dealers brought South Asian arms to the market. This free display reinterpreted part of the museum's Asian, African and Ottoman collections, informed by new research for a catalogue published in February 2026.",https://www.wallacecollection.org/explore/past-exhibitions/swords-of-lucknow/,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past"" page. Also listed on the venue's ""past"" page."
wallace,Caravaggio's Cupid,2025-11-26,2026-04-12,"Victorious Cupid, on special loan from the Gemäldegalerie in Berlin and never-before-seen in public in the UK, was the centrepiece of this exhibition. It was presented with two ancient Roman sculptures that, more than four hundred years ago, belonged to the same distinguished collection. All three works belonged to Marchese Vincenzo Giustiniani (1564–1637), one of the most celebrated collectors of his day. In his grand palazzo near the Pantheon in Rome, Caravaggio's Cupid was displayed with other works by Raphael, Titian and Giorgione, as well as an extensive gallery of classical sculpture. Life-size and painted from nature, Cupid stands with wings spread, arrows in hand and with a playful smile, surrounded by the fallen symbols of human achievement. This free exhibition invited visitors to enter the world of 17th-century Rome, where artists, scholars and collectors debated the merits of painting and sculpture. The exhibition recreated the spirit of Giustiniani's palace, bringing together ancient sculpture and Caravaggio's startling vision in the way his guests would once have experienced it. Explore the exhibition further with our free audio guide, available on Bloomberg Connects.",https://www.wallacecollection.org/explore/past-exhibitions/caravaggios-cupid/,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past"" page. Also listed on the venue's ""past"" page."
wallace,Winston Churchill: The Painter,2026-05-23,2026-11-29,"Sir Winston Churchill (1874 – 1965) was one of the great statesmen of the twentieth century – the UK’s Prime Minister during the Second World War, and a Member of Parliament for 62 years. He was also a passionate and prolific painter. In painting, he found respite from public pressures, and a lifelong source of joy. The first major retrospective of Sir Winston Churchill’s paintings since his death, this exhibition brings together more than 50 of his works. More than half are from private collections, rarely accessible to the public. Happy are the painters, for they shall not be lonely. Light and colour, peace and hope, will keep them company to the end. Encounter sombre wartime scenes and radiant Mediterranean views, carefully composed still-lifes and portraits, luminous Moroccan cityscapes, and deeply personal paintings of Chartwell, Churchill’s beloved home and garden.",https://www.wallacecollection.org/whats-on/exhibitions-displays/winston-churchill-the-painter/,"Found on the venue's ""current/upcoming"" listing page. opening and closing date read from a sentence, not a date field: ""Skip to main content Winston Churchill: The Painter Tickets Shop Search Visit What's On Explore Learn Join and Support Winston Churchill: The Painter 23 May - 29 November 2026 Exhibition Galleries Admission charge, members go free Book tickets Join today to enjoy free admission to all our exhibitions. Sir Winston Churchill (1874 - 1965) was one of the great statesmen of the twentieth century - the UK’s Prime Minister during the Second World War, and a Member of Parliament for 62 years. He was also a passionate and prolific painter. In painting, he found respite from public pressures, and a lifelong source of joy. The first major retrospective of Sir Winston Churchill’s paintings since his death, this exhibition brings together more than 50 of his works. More than half are from private collections, rarely accessible to the public. Happy are the painters, for they shall not be lonely. Light and colour, peace and hope, will keep them company to the end. Winston S. Churchill, 'Painting as a Pastime' Encounter sombre wartime scenes and radiant Mediterranean views, carefully composed still-lifes and portraits, luminous Moroccan cityscapes, and deeply personal paintings of Chartwell, Churchill’s beloved home and garden. During Churchill’s lifetime, some were exhibited at the Royal Academy, or given as tokens of friendship or diplomatic gifts. But most were painted purely for the pleasure and challenge of the creative process. WINSTON CHURCHILL: THE PAINTER Discover a different side to one of the 20th century's greatest statesman. Play trailer The audio guide is packed with curator commentary and features excerpts narrated by Sir Gary Oldman. Click here to listen to the guide in your device’s web browser or scan the QR code at the exhibition entrance. Don’t forget your headphones to make the most of your visit. Speaking of guides, pick up our free family activity trail and get creative in the exhibition! Explore and learn together through drawing, writing and discussion. Want to explore more deeply? Join us for talks, tours and creative workshops, during the day and after hours, as we delve into Winston Churchill’s artistic practice and influences, art as an expression of soft power, and more. See What's On The relationship between Churchill and the Wallace Collection dates back to the Second World War. In 1942, the museum hosted the Artists Aid Russia exhibition, a fundraiser supported by his wife Clementine Churchill. Discover this extraordinary moment in the Wallace Collection’s history in our free display The Wallace Collection at War. Please note filming is not allowed inside the exhibition space during opening hours and large bags cannot be accommodated. Contact us to find out about filming before the museum opens to the public. This exhibition was made possible by: David and Molly Lowell Borthwick with the International Churchill Society Generously supported by the Blavatnik Family Foundation and Jake and Hélène Marie Shafran. We are thankful to Michael and Angela Cronk, Kathryn Uhde and other donors for their additional support of the exhibition. The Wallace Collection is grateful to the Friends of Churchill: The Painter and, in particular, to Marilyn and Lawrence Friedland, the Zarnegin family (Beverly Hills, CA) and an anonymous donor. Lead Sponsor: Corient Exhibition Sponsor: Hallmark Associate Sponsor: Sotheby's Supported by the Richard Green Gallery, London. The catalogue was generously supported by The Elizabeth Cayzer Charitable Trust. Background Image: Sir Winston Churchill, Cap d’Ail, Alpes-Maritimes C489, 1952. Royal Academy of Arts, London. © Churchill Heritage Ltd. Photo: ©Royal Academy of Arts, London; photographer: John Hammond. Return to Exhibitions and Displays Connect with us A world of art direct to your inbox Sign up to our newsletter The Wallace Collection Hertford House, Manchester Square, London W1U 3BN Made by Numiko About Us Contact Us Venue Hire Join the Team Press Governance Privacy and Cookies Cookie Settings Copyright and Images Accessibility Statement""."
wallace,The Wallace Collection at War,2026-04-15,2026-10-25,"Learn more about the Wallace Collection at war in our free display. In 1942, with the museum's treasures evacuated for safety, Hertford House became an unlikely stage for cultural diplomacy. Two exhibitions transformed the empty galleries into a forum for Anglo-Soviet friendship at a critical moment in the conflict. Artists Aid Russia brought together over 900 works by living artists, from Augustus John to Jacob Epstein, with proceeds supporting Clementine Churchill's Red Cross Aid to Russia Fund. Twenty-Five Years of Progress, designed by Ernő Goldfinger, filled the galleries with bold photomontages and banners celebrating Soviet achievements and Allied unity. Launched by Soviet Ambassador Ivan Maisky and his wife Agniya, these exhibitions reveal how art, propaganda and architecture were mobilised to strengthen wartime alliances.",https://www.wallacecollection.org/whats-on/exhibitions-displays/the-wallace-collection-at-war/,"Found on the venue's ""current/upcoming"" listing page. opening and closing date read from a sentence, not a date field: ""15 April-25 October 2026""."
wallace,Metamorphoses: Porcelain Sculpture by Rachel Kneebone,2026-09-23,2027-04-25,"Discover Rachel Kneebone's striking sculptures in our free display. With the Wallace Collection's decorative interiors as her backdrop, acclaimed artist Rachel Kneebone places nine white porcelain sculptures throughout the galleries. Two of these sculptures, Bower and Temple, are created especially for the display and shown here for the first time. The Wallace Collection has long been a rich resource for me; a place of pleasure, delight and instruction. The works I am placing are responses to the Collection, to forge connections and contrasts within the space. This free display reveals how Kneebone's contemporary sculptures find unexpected kinship with the Collection's historic treasures. Finished with a clear gloss glaze, her surreal, tangled forms invite the viewer to tease out connections between her arresting white sculptures and the masterpieces of the museum.",https://www.wallacecollection.org/whats-on/exhibitions-displays/metamorphoses-porcelain-sculpture-by-rachel-kneebone/,"Found on the venue's ""current/upcoming"" listing page. opening and closing date read from a sentence, not a date field: ""23 September 2026-25 April 2027""."
wallace,Cosimo I de’ Medici: Art and Dynasty,2026-11-18,2027-03-21,"Discover Cosimo I de' Medici's world of art and power in our upcoming free display. Cosimo I de' Medici (1519-1574) rose from Duke of Florence to become the first Grand Duke of Tuscany, one of the most powerful rulers of Renaissance Italy. From a monumental wine cooler bearing his personal emblem to a ceremonial sword linking him to the mythical hero Hercules, the objects on display reveal how he built and sustained that power. This free display draws on the museum's collection to show how Cosimo used art to strengthen his authority, impress his court, and secure his family's legacy. For the display, the Wallace Collection's Portrait of Eleonora of Toledo has been newly conserved. Eleonora of Toledo (1522-1562) married Cosimo in 1539 and played an active role in government, as well as shaping the fashions and cultures of the Florentine court.",https://www.wallacecollection.org/whats-on/exhibitions-displays/cosimo-i-de-medici-art-and-dynasty/,"Found on the venue's ""current/upcoming"" listing page. opening and closing date read from a sentence, not a date field: ""18 November 2026-21 March 2027""."
wallace,Marie-Antoinette: An Eye for Beauty,2026-02-02,2026-03-31,"Few figures fired the imagination quite like Marie-Antoinette (1755–1793). Born an archduchess at the glittering Austrian court, her destiny was decided by her marriage to the future Louis XVI of France. She soon attuned herself to the French vogue and the glamour of life at Versailles, while also cultivating a discerning eye for the beautiful. Once crowned queen, she used her almost limitless wealth and influence to commission interiors and artworks of unparalleled refinement, right up until the dawn of revolution. The Wallace Collection cared for some of the world's greatest works of art associated with the ill-fated queen. Visitors discovered a selection of these during a special two-month trail, which offered a tantalising glimpse into her sumptuous, lost world.",https://www.wallacecollection.org/explore/past-exhibitions/marie-antoinette-an-eye-for-beauty/,"Found on the venue's ""past"" listing page."
wallace,Keeping Time: Clocks by Boulle,2024-11-27,2025-03-02,"For the first time, the Wallace Collection brought together clocks by André-Charles Boulle (1642–1732), the most famous cabinetmaker to have worked for the court of the Sun King, Louis XIV. Five exceptional timepieces told the story of how Boulle took advantage of scientific discoveries to create unique clock designs in glittering baroque style, the influence of which spread across the world and centuries. The clocks were the work of many hands, involving leading artists and craftspeople from all over 18th-century Paris. Many of Boulle’s contemporaries also drew on the concept of time in their work. This theme was explored in a complementary display in the museum’s Billiard Room, which united two magnificent artworks: The Dance to the Music of Time by Nicolas Poussin (1594–1665) and The Borghese Dancers by Henri Perlan (1597–1656) and François Anguier (1604–1669).",https://www.wallacecollection.org/explore/past-exhibitions/keeping-time-clocks-by-boulle/,"Found on the venue's ""past"" listing page."
wallace,Flora Yukhnovich and François Boucher: The Language of the Rococo,2024-06-05,2024-11-03,"Flora Yukhnovich (1990), celebrated for her large-scale, semi-abstract oil paintings, gave the language of the Rococo new life. Two new paintings by the artist, made in response to two exceptional paintings by the celebrated 18th-century French painter François Boucher (1703-1770), occupied gilt frames at the top of our grand staircase. Boucher's paintings were displayed in our Housekeeper’s Room out of their frames, on white walls, like contemporary works of art. Theatrical and tongue-in-cheek, they were prime examples of the Rococo, a decorative and exuberant style favoured across the arts by royal and aristocratic patrons in France and elsewhere from the 1730s. Flora Yukhnovich and François Boucher: The Language of the Rococo prompted visitors to reconsider preconceptions, explore how we could connect with the Rococo today and examine the impact of display on art interpretation and historical re-evaluation. Dive deeper with our series of short films examining key themes that were featured in the display.",https://www.wallacecollection.org/explore/past-exhibitions/flora-yukhnovich-and-francois-boucher-the-language-of-the-rococo/,"Found on the venue's ""past"" listing page."
wallace,"Ranjit Singh: Sikh, Warrior, King",2024-04-10,2024-10-20,"Our major exhibition, Ranjit Singh: Sikh, Warrior, King, explored the life of the great Sikh leader Ranjit Singh (1780–1839). With an unwavering sense of destiny, Ranjit Singh conquered the Punjab, an area that today encompasses Pakistan, following a period of anarchy caused by decades of Afghan invasions. By the early 19th century, he emerged as the undisputed Maharaja, establishing the influential Sikh Empire. Ranjit Singh's leadership led to a golden age marked by thriving trade, flourishing arts, and a formidable army. His story was shared through nearly 100 stunning artworks, including jewellery and weaponry from the Sikh Empire drawn from major private and public collections. The exhibition featured historic objects from his court, courtiers, and family, including items owned by the Maharaja and the most famous of his 30 wives, Maharani Jind Kaur. Ranjit Singh: Sikh, Warrior, King showcased our remarkable collection of Sikh arms and armour alongside other Sikh artworks for the first time.",https://www.wallacecollection.org/explore/past-exhibitions/ranjit-singh-sikh-warrior-king/,"Found on the venue's ""past"" listing page."
